"gender","age_group","year","cancer_id","incidence"
"male","60-69",2022,"Prostate",498.92
"male","60-69",2023,"Prostate",496.79
"male","60-69",1963,"Kidney",13.65
"male","60-69",1964,"Kidney",21.53
"male","60-69",1965,"Kidney",16.19
"male","60-69",1966,"Kidney",24.25
"male","60-69",1967,"Kidney",27.25
"male","60-69",1968,"Kidney",27.09
"male","60-69",1969,"Kidney",21.6
"male","60-69",1970,"Kidney",26.94
"male","60-69",1971,"Kidney",26.99
"male","60-69",1972,"Kidney",25.96
"male","60-69",1973,"Kidney",32.87
"male","60-69",1974,"Kidney",29.33
"male","60-69",1975,"Kidney",36.49
"male","60-69",1976,"Kidney",38.43
"male","60-69",1977,"Kidney",30.42
"male","60-69",1978,"Kidney",42.1
"male","60-69",1979,"Kidney",43.5
"male","60-69",1980,"Kidney",34.07
"male","60-69",1981,"Kidney",35.15
"male","60-69",1982,"Kidney",43.29
"male","60-69",1983,"Kidney",35.94
"male","60-69",1984,"Kidney",42.2
"male","60-69",1985,"Kidney",44.13
"male","60-69",1986,"Kidney",50.5
"male","60-69",1987,"Kidney",57
"male","60-69",1988,"Kidney",48.22
"male","60-69",1989,"Kidney",50.08
"male","60-69",1990,"Kidney",49.17
"male","60-69",1991,"Kidney",63.9
"male","60-69",1992,"Kidney",55.47
"male","60-69",1993,"Kidney",52.74
"male","60-69",1994,"Kidney",56.67
"male","60-69",1995,"Kidney",50.82
"male","60-69",1996,"Kidney",53.3
"male","60-69",1997,"Kidney",50.69
"male","60-69",1998,"Kidney",55.54
"male","60-69",1999,"Kidney",55.27
"male","60-69",2000,"Kidney",50.15
"male","60-69",2001,"Kidney",46.25
"male","60-69",2002,"Kidney",46.3
"male","60-69",2003,"Kidney",48.35
"male","60-69",2004,"Kidney",49.26
"male","60-69",2005,"Kidney",36.41
"male","60-69",2006,"Kidney",40.48
"male","60-69",2007,"Kidney",41.03
"male","60-69",2008,"Kidney",41.99
"male","60-69",2009,"Kidney",50.79
"male","60-69",2010,"Kidney",53
"male","60-69",2011,"Kidney",52.13
"male","60-69",2012,"Kidney",46.35
"male","60-69",2013,"Kidney",43.5
"male","60-69",2014,"Kidney",49.56
"male","60-69",2015,"Kidney",48.55
"male","60-69",2016,"Kidney",52.3
"male","60-69",2017,"Kidney",49.78
"male","60-69",2018,"Kidney",51.93
"male","60-69",2019,"Kidney",53.8
"male","60-69",2020,"Kidney",58.34
"male","60-69",2021,"Kidney",48.77
"male","60-69",2022,"Kidney",51.58
"male","60-69",2023,"Kidney",46.99
"male","60-69",1963,"Bladder & urinary tract",53.87
"male","60-69",1964,"Bladder & urinary tract",34.73
"male","60-69",1965,"Bladder & urinary tract",39.13
"male","60-69",1966,"Bladder & urinary tract",39.98
"male","60-69",1967,"Bladder & urinary tract",46.89
"male","60-69",1968,"Bladder & urinary tract",46.18
"male","60-69",1969,"Bladder & urinary tract",49.8
"male","60-69",1970,"Bladder & urinary tract",43.34
"male","60-69",1971,"Bladder & urinary tract",49.38
"male","60-69",1972,"Bladder & urinary tract",54.74
"male","60-69",1973,"Bladder & urinary tract",64.06
"male","60-69",1974,"Bladder & urinary tract",55.9
"male","60-69",1975,"Bladder & urinary tract",59.16
"male","60-69",1976,"Bladder & urinary tract",59.6
"male","60-69",1977,"Bladder & urinary tract",73.23
"male","60-69",1978,"Bladder & urinary tract",71.68
"male","60-69",1979,"Bladder & urinary tract",60.32
"male","60-69",1980,"Bladder & urinary tract",56.39
"male","60-69",1981,"Bladder & urinary tract",69.13
"male","60-69",1982,"Bladder & urinary tract",77.8
"male","60-69",1983,"Bladder & urinary tract",56.23
"male","60-69",1984,"Bladder & urinary tract",67.87
"male","60-69",1985,"Bladder & urinary tract",70.38
"male","60-69",1986,"Bladder & urinary tract",70.59
"male","60-69",1987,"Bladder & urinary tract",83.92
"male","60-69",1988,"Bladder & urinary tract",74.38
"male","60-69",1989,"Bladder & urinary tract",76.85
"male","60-69",1990,"Bladder & urinary tract",78.57
"male","60-69",1991,"Bladder & urinary tract",90.41
"male","60-69",1992,"Bladder & urinary tract",89.96
"male","60-69",1993,"Bladder & urinary tract",87.9
"male","60-69",1994,"Bladder & urinary tract",72.34
"male","60-69",1995,"Bladder & urinary tract",79.66
"male","60-69",1996,"Bladder & urinary tract",83.36
"male","60-69",1997,"Bladder & urinary tract",68.33
"male","60-69",1998,"Bladder & urinary tract",66.29
"male","60-69",1999,"Bladder & urinary tract",67.65
"male","60-69",2000,"Bladder & urinary tract",64.66
"male","60-69",2001,"Bladder & urinary tract",64.83
"male","60-69",2002,"Bladder & urinary tract",72.21
"male","60-69",2003,"Bladder & urinary tract",65.59
"male","60-69",2004,"Bladder & urinary tract",67.73
"male","60-69",2005,"Bladder & urinary tract",72.83
"male","60-69",2006,"Bladder & urinary tract",70.85
"male","60-69",2007,"Bladder & urinary tract",72.15
"male","60-69",2008,"Bladder & urinary tract",66.51
"male","60-69",2009,"Bladder & urinary tract",75.54
"male","60-69",2010,"Bladder & urinary tract",68.41
"male","60-69",2011,"Bladder & urinary tract",69.81
"male","60-69",2012,"Bladder & urinary tract",68.21
"male","60-69",2013,"Bladder & urinary tract",68.92
"male","60-69",2014,"Bladder & urinary tract",72.27
"male","60-69",2015,"Bladder & urinary tract",65.84
"male","60-69",2016,"Bladder & urinary tract",75.15
"male","60-69",2017,"Bladder & urinary tract",75.92
"male","60-69",2018,"Bladder & urinary tract",70.56
"male","60-69",2019,"Bladder & urinary tract",82.42
"male","60-69",2020,"Bladder & urinary tract",75.09
"male","60-69",2021,"Bladder & urinary tract",70.25
"male","60-69",2022,"Bladder & urinary tract",69.36
"male","60-69",2023,"Bladder & urinary tract",75.89
"male","60-69",1963,"Melanoma of the skin",7.9
"male","60-69",1964,"Melanoma of the skin",10.42
"male","60-69",1965,"Melanoma of the skin",8.1
"male","60-69",1966,"Melanoma of the skin",6.55
"male","60-69",1967,"Melanoma of the skin",9.51
"male","60-69",1968,"Melanoma of the skin",9.85
"male","60-69",1969,"Melanoma of the skin",12.6
"male","60-69",1970,"Melanoma of the skin",8.2
"male","60-69",1971,"Melanoma of the skin",9.19
"male","60-69",1972,"Melanoma of the skin",11.29
"male","60-69",1973,"Melanoma of the skin",15.04
"male","60-69",1974,"Melanoma of the skin",12.18
"male","60-69",1975,"Melanoma of the skin",13.27
"male","60-69",1976,"Melanoma of the skin",17.82
"male","60-69",1977,"Melanoma of the skin",12.96
"male","60-69",1978,"Melanoma of the skin",14.79
"male","60-69",1979,"Melanoma of the skin",13.34
"male","60-69",1980,"Melanoma of the skin",14.68
"male","60-69",1981,"Melanoma of the skin",22.26
"male","60-69",1982,"Melanoma of the skin",22.81
"male","60-69",1983,"Melanoma of the skin",24.35
"male","60-69",1984,"Melanoma of the skin",17.11
"male","60-69",1985,"Melanoma of the skin",24.02
"male","60-69",1986,"Melanoma of the skin",30.41
"male","60-69",1987,"Melanoma of the skin",26.92
"male","60-69",1988,"Melanoma of the skin",21.55
"male","60-69",1989,"Melanoma of the skin",24.29
"male","60-69",1990,"Melanoma of the skin",23.14
"male","60-69",1991,"Melanoma of the skin",26.98
"male","60-69",1992,"Melanoma of the skin",21.91
"male","60-69",1993,"Melanoma of the skin",30.07
"male","60-69",1994,"Melanoma of the skin",32.25
"male","60-69",1995,"Melanoma of the skin",27.93
"male","60-69",1996,"Melanoma of the skin",33.71
"male","60-69",1997,"Melanoma of the skin",33.49
"male","60-69",1998,"Melanoma of the skin",31.35
"male","60-69",1999,"Melanoma of the skin",31.39
"male","60-69",2000,"Melanoma of the skin",32.11
"male","60-69",2001,"Melanoma of the skin",34.58
"male","60-69",2002,"Melanoma of the skin",31.86
"male","60-69",2003,"Melanoma of the skin",37.84
"male","60-69",2004,"Melanoma of the skin",38.99
"male","60-69",2005,"Melanoma of the skin",43.54
"male","60-69",2006,"Melanoma of the skin",49.48
"male","60-69",2007,"Melanoma of the skin",42.44
"male","60-69",2008,"Melanoma of the skin",44
"male","60-69",2009,"Melanoma of the skin",59.15
"male","60-69",2010,"Melanoma of the skin",53.31
"male","60-69",2011,"Melanoma of the skin",52.73
"male","60-69",2012,"Melanoma of the skin",50.72
"male","60-69",2013,"Melanoma of the skin",55.64
"male","60-69",2014,"Melanoma of the skin",57.87
"male","60-69",2015,"Melanoma of the skin",67.48
"male","60-69",2016,"Melanoma of the skin",70.47
"male","60-69",2017,"Melanoma of the skin",60.07
"male","60-69",2018,"Melanoma of the skin",63.22
"male","60-69",2019,"Melanoma of the skin",57.23
"male","60-69",2020,"Melanoma of the skin",49.38
"male","60-69",2021,"Melanoma of the skin",56.9
"male","60-69",2022,"Melanoma of the skin",66.44
"male","60-69",2023,"Melanoma of the skin",66.26
"male","60-69",1963,"Skin squamous cell carcinoma",22.98
"male","60-69",1964,"Skin squamous cell carcinoma",16.67
"male","60-69",1965,"Skin squamous cell carcinoma",18.89
"male","60-69",1966,"Skin squamous cell carcinoma",18.35
"male","60-69",1967,"Skin squamous cell carcinoma",20.91
"male","60-69",1968,"Skin squamous cell carcinoma",11.7
"male","60-69",1969,"Skin squamous cell carcinoma",13.8
"male","60-69",1970,"Skin squamous cell carcinoma",13.47
"male","60-69",1971,"Skin squamous cell carcinoma",17.23
"male","60-69",1972,"Skin squamous cell carcinoma",14.11
"male","60-69",1973,"Skin squamous cell carcinoma",16.15
"male","60-69",1974,"Skin squamous cell carcinoma",15.5
"male","60-69",1975,"Skin squamous cell carcinoma",19.35
"male","60-69",1976,"Skin squamous cell carcinoma",23.39
"male","60-69",1977,"Skin squamous cell carcinoma",19.15
"male","60-69",1978,"Skin squamous cell carcinoma",15.93
"male","60-69",1979,"Skin squamous cell carcinoma",13.92
"male","60-69",1980,"Skin squamous cell carcinoma",18.8
"male","60-69",1981,"Skin squamous cell carcinoma",18.75
"male","60-69",1982,"Skin squamous cell carcinoma",21.06
"male","60-69",1983,"Skin squamous cell carcinoma",24.93
"male","60-69",1984,"Skin squamous cell carcinoma",18.82
"male","60-69",1985,"Skin squamous cell carcinoma",22.9
"male","60-69",1986,"Skin squamous cell carcinoma",24.44
"male","60-69",1987,"Skin squamous cell carcinoma",25.86
"male","60-69",1988,"Skin squamous cell carcinoma",25.65
"male","60-69",1989,"Skin squamous cell carcinoma",22.31
"male","60-69",1990,"Skin squamous cell carcinoma",21.69
"male","60-69",1991,"Skin squamous cell carcinoma",26.51
"male","60-69",1992,"Skin squamous cell carcinoma",19.11
"male","60-69",1993,"Skin squamous cell carcinoma",20.36
"male","60-69",1994,"Skin squamous cell carcinoma",28.11
"male","60-69",1995,"Skin squamous cell carcinoma",21.06
"male","60-69",1996,"Skin squamous cell carcinoma",27.79
"male","60-69",1997,"Skin squamous cell carcinoma",28.51
"male","60-69",1998,"Skin squamous cell carcinoma",30.9
"male","60-69",1999,"Skin squamous cell carcinoma",24.32
"male","60-69",2000,"Skin squamous cell carcinoma",31.67
"male","60-69",2001,"Skin squamous cell carcinoma",33.71
"male","60-69",2002,"Skin squamous cell carcinoma",27.19
"male","60-69",2003,"Skin squamous cell carcinoma",23.97
"male","60-69",2004,"Skin squamous cell carcinoma",33.25
"male","60-69",2005,"Skin squamous cell carcinoma",25.33
"male","60-69",2006,"Skin squamous cell carcinoma",22.87
"male","60-69",2007,"Skin squamous cell carcinoma",23.7
"male","60-69",2008,"Skin squamous cell carcinoma",35.61
"male","60-69",2009,"Skin squamous cell carcinoma",30.86
"male","60-69",2010,"Skin squamous cell carcinoma",34.21
"male","60-69",2011,"Skin squamous cell carcinoma",30.56
"male","60-69",2012,"Skin squamous cell carcinoma",35.27
"male","60-69",2013,"Skin squamous cell carcinoma",35.87
"male","60-69",2014,"Skin squamous cell carcinoma",32.67
"male","60-69",2015,"Skin squamous cell carcinoma",34.02
"male","60-69",2016,"Skin squamous cell carcinoma",36.06
"male","60-69",2017,"Skin squamous cell carcinoma",32.54
"male","60-69",2018,"Skin squamous cell carcinoma",31.89
"male","60-69",2019,"Skin squamous cell carcinoma",31.19
"male","60-69",2020,"Skin squamous cell carcinoma",35.23
"male","60-69",2021,"Skin squamous cell carcinoma",47.03
"male","60-69",2022,"Skin squamous cell carcinoma",36.14
"male","60-69",2023,"Skin squamous cell carcinoma",33.57
"male","70-79",1963,"Colon",64.53
"male","70-79",1964,"Colon",38.38
"male","70-79",1965,"Colon",63.55
"male","70-79",1966,"Colon",55.8
"male","70-79",1967,"Colon",72.18
"male","70-79",1968,"Colon",64.36
"male","70-79",1969,"Colon",65.12
"male","70-79",1970,"Colon",75.72
"male","70-79",1971,"Colon",64.89
"male","70-79",1972,"Colon",74.5
"male","70-79",1973,"Colon",64.03
"male","70-79",1974,"Colon",61.69
"male","70-79",1975,"Colon",72.79
"male","70-79",1976,"Colon",83.08
"male","70-79",1977,"Colon",70.98
"male","70-79",1978,"Colon",86.63
"male","70-79",1979,"Colon",100.36
"male","70-79",1980,"Colon",97.15
"male","70-79",1981,"Colon",99.2
"male","70-79",1982,"Colon",104.96
"male","70-79",1983,"Colon",106.62
"male","70-79",1984,"Colon",108.94
"male","70-79",1985,"Colon",110
"male","70-79",1986,"Colon",119.35
"male","70-79",1987,"Colon",119.85
"male","70-79",1988,"Colon",126.72
"male","70-79",1989,"Colon",106.94
"male","70-79",1990,"Colon",116.54
"male","70-79",1991,"Colon",125.79
"male","70-79",1992,"Colon",111.59
"male","70-79",1993,"Colon",122.91
"male","70-79",1994,"Colon",132.51
"male","70-79",1995,"Colon",139.95
"male","70-79",1996,"Colon",141.9
"male","70-79",1997,"Colon",124.09
"male","70-79",1998,"Colon",144.73
"male","70-79",1999,"Colon",161.02
"male","70-79",2000,"Colon",145.59
"male","70-79",2001,"Colon",149.47
"male","70-79",2002,"Colon",157.61
"male","70-79",2003,"Colon",134.45
"male","70-79",2004,"Colon",159.89
"male","70-79",2005,"Colon",151.52
"male","70-79",2006,"Colon",153.92
"male","70-79",2007,"Colon",146.53
"male","70-79",2008,"Colon",146.98
"male","70-79",2009,"Colon",155.69
"male","70-79",2010,"Colon",154.81
"male","70-79",2011,"Colon",163.67
"male","70-79",2012,"Colon",159.79
"male","70-79",2013,"Colon",158.01
"male","70-79",2014,"Colon",170.81
"male","70-79",2015,"Colon",158.46
"male","70-79",2016,"Colon",160.51
"male","70-79",2017,"Colon",173.13
"male","70-79",2018,"Colon",152.37
"male","70-79",2019,"Colon",167.02
"male","70-79",2020,"Colon",179.8
"male","70-79",2021,"Colon",173.41
"male","70-79",2022,"Colon",157.75
"male","70-79",2023,"Colon",176.93
"male","70-79",1963,"Rectum & rectosigmoid",81.51
"male","70-79",1964,"Rectum & rectosigmoid",66.75
"male","70-79",1965,"Rectum & rectosigmoid",78.21
"male","70-79",1966,"Rectum & rectosigmoid",54.21
"male","70-79",1967,"Rectum & rectosigmoid",58.06
"male","70-79",1968,"Rectum & rectosigmoid",70.49
"male","70-79",1969,"Rectum & rectosigmoid",72.52
"male","70-79",1970,"Rectum & rectosigmoid",80
"male","70-79",1971,"Rectum & rectosigmoid",81.45
"male","70-79",1972,"Rectum & rectosigmoid",81.15
"male","70-79",1973,"Rectum & rectosigmoid",79.4
"male","70-79",1974,"Rectum & rectosigmoid",78.96
"male","70-79",1975,"Rectum & rectosigmoid",96.65
"male","70-79",1976,"Rectum & rectosigmoid",76.16
"male","70-79",1977,"Rectum & rectosigmoid",96.48
"male","70-79",1978,"Rectum & rectosigmoid",98.39
"male","70-79",1979,"Rectum & rectosigmoid",112.77
"male","70-79",1980,"Rectum & rectosigmoid",99.15
"male","70-79",1981,"Rectum & rectosigmoid",104.06
"male","70-79",1982,"Rectum & rectosigmoid",127.65
"male","70-79",1983,"Rectum & rectosigmoid",101.06
"male","70-79",1984,"Rectum & rectosigmoid",93.37
"male","70-79",1985,"Rectum & rectosigmoid",92.73
"male","70-79",1986,"Rectum & rectosigmoid",118.44
"male","70-79",1987,"Rectum & rectosigmoid",100.64
"male","70-79",1988,"Rectum & rectosigmoid",94.58
"male","70-79",1989,"Rectum & rectosigmoid",81.83
"male","70-79",1990,"Rectum & rectosigmoid",104.42
"male","70-79",1991,"Rectum & rectosigmoid",110.18
"male","70-79",1992,"Rectum & rectosigmoid",99.8
"male","70-79",1993,"Rectum & rectosigmoid",122.02
"male","70-79",1994,"Rectum & rectosigmoid",104.8
"male","70-79",1995,"Rectum & rectosigmoid",96.37
"male","70-79",1996,"Rectum & rectosigmoid",97.56
"male","70-79",1997,"Rectum & rectosigmoid",101.6
"male","70-79",1998,"Rectum & rectosigmoid",102.2
"male","70-79",1999,"Rectum & rectosigmoid",100.19
"male","70-79",2000,"Rectum & rectosigmoid",90.39
"male","70-79",2001,"Rectum & rectosigmoid",100.54
"male","70-79",2002,"Rectum & rectosigmoid",98.75
"male","70-79",2003,"Rectum & rectosigmoid",119.65
"male","70-79",2004,"Rectum & rectosigmoid",94.54
"male","70-79",2005,"Rectum & rectosigmoid",103.51
"male","70-79",2006,"Rectum & rectosigmoid",109.77
"male","70-79",2007,"Rectum & rectosigmoid",106.73
"male","70-79",2008,"Rectum & rectosigmoid",95.04
"male","70-79",2009,"Rectum & rectosigmoid",117.06
"male","70-79",2010,"Rectum & rectosigmoid",114.4
"male","70-79",2011,"Rectum & rectosigmoid",102.08
"male","70-79",2012,"Rectum & rectosigmoid",109.42
"male","70-79",2013,"Rectum & rectosigmoid",102.49
"male","70-79",2014,"Rectum & rectosigmoid",100.2
"male","70-79",2015,"Rectum & rectosigmoid",111.62
"male","70-79",2016,"Rectum & rectosigmoid",122.5
"male","70-79",2017,"Rectum & rectosigmoid",112.78
"male","70-79",2018,"Rectum & rectosigmoid",124.06
"male","70-79",2019,"Rectum & rectosigmoid",109.89
"male","70-79",2020,"Rectum & rectosigmoid",109.24
"male","70-79",2021,"Rectum & rectosigmoid",114.5
"male","70-79",2022,"Rectum & rectosigmoid",114.73
"male","70-79",2023,"Rectum & rectosigmoid",127.48
"male","70-79",1963,"Liver",6.79
"male","70-79",1964,"Liver",8.34
"male","70-79",1965,"Liver",8.15
"male","70-79",1966,"Liver",17.54
"male","70-79",1967,"Liver",7.85
"male","70-79",1968,"Liver",7.66
"male","70-79",1969,"Liver",25.16
"male","70-79",1970,"Liver",18.57
"male","70-79",1971,"Liver",19.33
"male","70-79",1972,"Liver",27.94
"male","70-79",1973,"Liver",21.77
"male","70-79",1974,"Liver",24.68
"male","70-79",1975,"Liver",27.44
"male","70-79",1976,"Liver",23.08
"male","70-79",1977,"Liver",27.72
"male","70-79",1978,"Liver",34.22
"male","70-79",1979,"Liver",31.04
"male","70-79",1980,"Liver",32.05
"male","70-79",1981,"Liver",25.29
"male","70-79",1982,"Liver",46.33
"male","70-79",1983,"Liver",43.58
"male","70-79",1984,"Liver",49.43
"male","70-79",1985,"Liver",38.18
"male","70-79",1986,"Liver",47.37
"male","70-79",1987,"Liver",48.49
"male","70-79",1988,"Liver",45
"male","70-79",1989,"Liver",28.83
"male","70-79",1990,"Liver",44.75
"male","70-79",1991,"Liver",47.74
"male","70-79",1992,"Liver",39.01
"male","70-79",1993,"Liver",35.63
"male","70-79",1994,"Liver",50.23
"male","70-79",1995,"Liver",46.09
"male","70-79",1996,"Liver",47.57
"male","70-79",1997,"Liver",40.33
"male","70-79",1998,"Liver",42.52
"male","70-79",1999,"Liver",37.21
"male","70-79",2000,"Liver",46.23
"male","70-79",2001,"Liver",39.55
"male","70-79",2002,"Liver",41.2
"male","70-79",2003,"Liver",46.32
"male","70-79",2004,"Liver",52.03
"male","70-79",2005,"Liver",43.65
"male","70-79",2006,"Liver",57.03
"male","70-79",2007,"Liver",40.4
"male","70-79",2008,"Liver",63.16
"male","70-79",2009,"Liver",70.93
"male","70-79",2010,"Liver",60.9
"male","70-79",2011,"Liver",56.59
"male","70-79",2012,"Liver",56.87
"male","70-79",2013,"Liver",64.59
"male","70-79",2014,"Liver",59.7
"male","70-79",2015,"Liver",60.29
"male","70-79",2016,"Liver",61.48
"male","70-79",2017,"Liver",61.23
"male","70-79",2018,"Liver",65.78
"male","70-79",2019,"Liver",73
"male","70-79",2020,"Liver",63.35
"male","70-79",2021,"Liver",63.33
"male","70-79",2022,"Liver",65.61
"male","70-79",2023,"Liver",55.73
"male","70-79",1963,"Pancreas",61.14
"male","70-79",1964,"Pancreas",68.42
"male","70-79",1965,"Pancreas",70.06
"male","70-79",1966,"Pancreas",84.5
"male","70-79",1967,"Pancreas",59.63
"male","70-79",1968,"Pancreas",107.26
"male","70-79",1969,"Pancreas",78.44
"male","70-79",1970,"Pancreas",104.29
